대지위치,착공예정일,실착공일,사용승인일,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정용면적(㎡),용적률(%),주용도,기타용도,위도,경도
경기도 광명시 일직동 513,20141118,20141118,20180219,54497.4,10778.8731,19.78,320946.032,190639.6561,349.81,업무시설,피난계단실,37.4212396,126.886224
경기도 광명시 일직동 513,20141118,20141118,20180219,54497.4,10778.8731,19.78,320946.032,190639.6561,349.81,판매시설,피난계단실,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,제1종근린생활시설,지하주차장,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,제1종근린생활시설,"관리사무소,MDF실,방재실",37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,제1종근린생활시설,경비실,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,아파트,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,아파트,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,아파트,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,아파트,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,아파트,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,아파트,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,아파트,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,업무시설,오피스텔,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,제1종근린생활시설,근린생활시설,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,경비실,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,경비실,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,피난안전구역,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,주민공동시설,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,어린이집,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,작은도서관,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,MDF실,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,"관리사무소,방재실",37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,경로당,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,"기계실,전기실",37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,지하주차장,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,업무시설,"관리사무소,MDF실,방재실",37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,업무시설,경비실,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,업무시설,"기계실,전기실",37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,업무시설,지하주차장,37.4212396,126.886224
경기도 광명시 일직동 518,20141002,20141002,20170727,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,제1종근린생활시설,"기계실,전기실",37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,지하주차장,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,업무시설,지하주차장(비주거),37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,우수저류조관리층,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,공동주택(아파트),37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,공동주택(아파트),37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,공동주택(아파트),37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,공동주택(아파트),37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,공동주택(아파트),37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,업무시설,업무시설(오피스텔),37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,제1종근린생활시설,근린생활시설,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,작은도서관,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,경로당,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,어린이집,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,주민공동시설-1,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,주민공동시설-2,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,주민공동시설-3,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,용역대기실,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,외부엘리베이터(주출입구),37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,차량대기소,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,관리사무소,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,경비실-1,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,경비실-2,37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,업무시설,관리사무소(비주거),37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,업무시설,외부엘리베이터(비주거),37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,업무시설,"펌프실,전기실,발전기실(비주거)",37.4212396,126.886224
경기도 광명시 일직동 519,20140929,20140929,20170808,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,"펌프실,전기실,발전기실",37.4212396,126.886224
경기도 광명시 일직동 522-1,20140917,20140917,20150730,261.8,156.63,59.83,491.6,491.6,187.78,단독주택,"다가구주택, 제2종근린생활시설",37.4212396,126.886224
경기도 광명시 일직동 산 31,20140310,20140310,20141020,330.0,145.78,44.18,298.83,298.83,90.55,단독주택,단독주택,37.4212396,126.886224
경기도 광명시 일직동 광명역세권 40 6,20140815,20140815,20141103,280.0,139.92,49.97,223.24,223.24,79.72,단독주택,,37.416522,126.884789
경기도 광명시 철산동 81,20140215,20140215,20140625,402.9,216.12,53.64,656.82,656.82,163.02,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대주택),37.4874581,126.8693184
경기도 광명시 철산동 132-3,20140510,20140510,20141105,207.8,123.06,59.22,342.83,342.83,164.98,공동주택,다세대주택,37.4858737,126.8645638
경기도 광명시 철산동 187,20140723,20140723,20141124,179.5,101.87,56.75,282.38,282.38,157.31,공동주택,도시형생활주택,37.4820781,126.8632464
경기도 광명시 철산동 509-262,20140624,20140624,20141212,391.0,234.26,59.91,805.1,805.1,205.88,공동주택,다세대주택,37.4715767,126.8652176
경기도 광명시 하안동 233-1,20141017,20141017,20150402,900.0,152.15,16.91,152.15,152.15,16.91,제1종근린생활시설,제1종근린생활시설,37.4559593,126.8777106
경기도 광명시 하안동 233-1,20141017,20141017,20150402,900.0,152.15,16.91,152.15,152.15,16.91,제1종근린생활시설,제1종근린생활시설,37.4559593,126.8777106
경기도 광명시 하안동 238,20140707,20140707,20150706,826.0,111.23,13.46,492.25,260.15,31.49,단독주택,"다가구주택(3가구),제1종근린생활시설(소매점)",37.456321,126.877055
경기도 광명시 하안동 242-4,20140630,20140630,20150226,228.0,134.52,59.0,421.09,270.16,118.49,제1종근린생활시설,"다가구주택,제1종근생",37.4569189,126.877601
경기도 광명시 하안동 553,20140321,,,9767.0,293.94,3.0095,293.94,293.94,3.0095,제1종근린생활시설,"화장실, 샤워장",37.4602406,126.8586248
경기도 광명시 하안동 553,20140321,,,9767.0,293.94,3.0095,293.94,293.94,3.0095,제1종근린생활시설,"공중화장실, 관리사무소",37.4602406,126.8586248
경기도 광명시 하안동 865-4,20140707,20140707,20141117,300.0,128.61,42.87,184.86,184.86,61.62,단독주택,다가구주택2가구,37.4543434,126.8602841
경기도 광명시 하안동 865-5,20140730,20140730,20141121,485.1,180.8,37.27,274.34,274.34,56.55,단독주택,다가구주택,37.4542189,126.8604573
경기도 광명시 하안동 866-6,20140404,20140404,20141023,459.9,245.212,53.31,449.525,449.525,97.74,단독주택,단독주택,37.4546035,126.8603738
경기도 광명시 하안동 867,20140527,20140527,20141118,212.4,126.59,59.6,346.84,235.24,110.75,단독주택,다가구주택2가구,37.4541545,126.8618389
경기도 광명시 하안동 867-4,20140507,20140507,20140924,313.2,169.48,54.11,489.26,374.2,119.48,단독주택,다가구주택,37.4540166,126.8625199
경기도 광명시 하안동 868-5,20140324,20140324,20140725,165.0,98.84,59.9,220.75,205.07,124.28,단독주택,,37.4537833,126.8622263
경기도 광명시 하안동 876-1,20140816,20140816,20150626,394.3,236.18,59.9,774.15,473.02,119.96,제1종근린생활시설,소매점,37.4531925,126.86104
경기도 광명시 하안동 877,20140531,20140531,20140924,228.6,135.42,59.24,272.64,272.64,119.27,제2종근린생활시설,일반음식점,37.4531173,126.861752
경기도 광명시 하안동 880-1,20140418,20140418,20141210,368.6,220.05,59.7,438.88,438.88,119.07,제2종근린생활시설,제2종근린생활시설,37.4533365,126.8642604
경기도 광명시 하안동 882-5,20140121,20140121,20140509,303.6,164.72,54.26,385.08,385.08,126.84,제2종근린생활시설,제2종근린생활시설,37.4528197,126.865052
경기도 광명시 하안동 883-1,20140314,20140314,20140624,268.8,144.16,53.63,288.32,281.915,104.88,제2종근린생활시설,제2종근린생활시설,37.453053,126.8628064
경기도 광명시 하안동 883-8,20140701,20140701,20141118,1217.6,661.34,54.32,998.98,998.98,82.05,제2종근린생활시설,,37.4524556,126.8647922
경기도 광명시 하안동 889-2,20140806,20140806,20141204,397.6,215.625,54.23,491.46,491.46,123.61,제2종근린생활시설,제2종근린생활시설(일반음식점),37.4526476,126.860344
경기도 광명시 가학동 231-5,20150626,20150626,20160429,3200.0,559.34,17.48,638.8,559.34,17.48,업무시설,사무소,37.4149716,126.8624317
경기도 광명시 가학동 244-2,20150819,20150819,20160429,1340.0,442.33,33.01,472.8,472.8,35.28,제2종근린생활시설,사무소,37.41522670000001,126.8654865
경기도 광명시 가학동 304-10,20150430,20150501,20151125,251.0,149.16,59.43,323.86,323.86,129.03,단독주택,다가구주택(3가구),37.4184558,126.8560047
경기도 광명시 가학동 310-3,20150520,20150520,20150824,352.0,175.0,49.72,175.0,175.0,49.72,제1종근린생활시설,,37.4204625,126.856629
경기도 광명시 가학동 315-1,20150520,20150520,20150824,369.0,189.29,51.3,189.29,189.29,51.3,제1종근린생활시설,,37.4203911,126.856845
경기도 광명시 가학동 485-5,20150921,20150922,20160318,203.0,66.28,32.65,66.28,66.28,32.65,제1종근린생활시설,제1종근린생활시설,37.4180433,126.8505435
경기도 광명시 가학동 486-3,20150923,20150923,20160913,704.0,421.41,59.86,421.41,421.41,59.86,제1종근린생활시설,제1종근린생활시설,37.4184498,126.8511928
경기도 광명시 가학동 486-4,20151007,20151007,20160928,665.0,393.0,59.1,782.2,782.2,117.62,제1종근린생활시설,"제1종근린생활시설, 창고",37.4186163,126.8508465
경기도 광명시 가학동 521,20150406,20150406,20150901,417.0,218.3,52.35,530.68,530.68,127.26,제1종근린생활시설,"제1,2종근린생활시설, 단독주택",37.4171155,126.8518315
경기도 광명시 가학동 521-3,20151008,20151006,20160127,149.0,72.08,48.38,92.14,92.14,61.84,제1종근린생활시설,제1종근린생활시설,37.4172153,126.8522717
